"uar_id","査定依頼日時","入札開始日時","落札日","メーカー","車種","型式タイプ","型式グレード","マスタ年式","年式","査定入力モデル","査定入力グレード","走行距離","事故修理_コード","事故修理_表示","事故歴","修理歴","事故修理_詳細","愛車の説明","落札価格","入札1位_入札額","入札1位_上限入札額","入札2位_入札額","入札2位_上限入札額","入札3位_入札額","入札3位_上限入札額","入札4位_入札額","入札4位_上限入札額","入札5位_入札額","入札5位_上限入札額"
"42614","2026-02-28 01:37:30.529","2026-03-08 14:59:00.000","2026-03-12 11:32:55.135","フォルクスワーゲン","ゴルフ",,,"2023","令和5年2月","3DA-CDDTT","GOLF TDI R-LINE","8301","NO","なし","false","false","","添付画像の通り、右前のホイールに傷あり","3008000","2930000","2955000","2858000","3028000","2000000","2559000","1000000","1100000","270000","2080000"
"42616","2026-02-28 02:29:49.475","2026-02-28 14:30:00.000","2026-03-04 19:43:15.044","ＤＳオートモビル","ＤＳ３",,,"2019","平成31年3月","ABA-A5CHN05","DS3 カフェレーサー","20249","NO","なし","false","false","","DS3カフェレーサーです。20台限定仕様車です。","400000","400000","539000","280000","315000","220000","300000","150000","200000",,
"42634","2026-02-28 08:28:55.663","2026-03-01 12:53:00.000","2026-03-11 18:24:07.862","トヨタ","ラクティス",,,"2015","平成27年3月","DBA-NSP120","Ｇ","104163","REPAIR","修理歴あり","false","true","落下物で損傷し後ろのガラスなどを交換","特にない","250000","230000",,"210000","230000","200000",,"198000",,"150000","220000"
"42640","2026-02-28 09:11:10.681","2026-02-28 14:44:00.000","2026-03-02 19:20:00.269","メルセデスＡＭＧ","Ａクラス",,,"2019","令和1年12月","4BA-177051M","A35 4マチック","41736","NO","なし","false","false","","エンジン、エアコン、サンルーフ等好調です。リアバンパーとボディの隙間にコーキングが充填してあります。その他は目立つ傷や凹みは無く綺麗です。","2756000","2600000","2700000","2600000","2776000","1700000","1929000","1500000","1615000","1500000","2350000"
"42642","2026-02-28 09:22:43.261","2026-02-28 14:39:00.000","2026-03-02 19:08:25.139","フォルクスワーゲン","ＩＤ．４",,,"2023","令和5年8月","ZAA-E2EBJ","プロローンチエディション","24394","NO","なし","false","false","","プロローンチエディション  パノラマルーフ  シートヒーター   ハンドルヒーター   カープレイ  ","2422000","2300000","2442000","1900000","2050000","1800000","2359000","1730000","1785000","1500000","1960000"
"42649","2026-02-28 10:05:52.023","2026-02-28 12:36:00.000","2026-03-04 18:49:10.320","日産","セレナ",,,"2018","平成30年6月","DAA-HFC27","ステップタイプ e-POWER ハイウェイスターV  ","54803","NO","なし","false","false",,"左オートステップ。リヤ純正フリップダウンモニター。左右オートスライドドア。
ステアリングヒーター、左右シートヒーター。
ボンネット飛石キズ","1300000","1350000","1480000","1210000","1255000","1165000",,"280000","320000",,
"42650","2026-02-28 10:07:15.211","2026-03-01 11:36:00.000","2026-03-03 15:02:21.007","日産","デュアリス",,,"2011","平成21年11月","DBA-KJ10","20S  2WD","104955","NO","なし","false","false",,"エンジンは快調です。

後面の凹みについて：当てた記憶はないですがこぶしくらいの凹みです。

よろしくお願いします","183000","162000",,"150000","190000","110000",,"100000","175000","100000","150000"
"42651","2026-02-28 10:15:21.316","2026-03-01 17:51:00.000","2026-03-05 12:47:34.567","ホンダ","フィットシャトルハイブリッド",,,"2012","平成24年2月","DAA-GP2","ＨＹＢＲＩＤ　Ｎａｖｉ　Ｐｒｅｍｉｕｍ　Ｓｅｌｅｃｔｉｏｎ","126742","NO","なし","false","false","","アルミホイールにスタッドレスタイヤが装着されています。純正ナビとドライブレコーダー、ETCも付いています。","153000","110000","153000","80000",,"50000","60000","40000","70000",,
"42659","2026-02-28 10:50:05.281","2026-03-03 12:26:00.000","2026-03-05 17:30:13.658","トヨタ","セルシオ",,,"2006","平成16年10月","DBA-UCF31","Ｃ仕様","109987","NO","なし","false","false","","社外アルミホイール
エアサスコントローラー
社外マフラー
純正より下がるようセンサーいじっている","580000","480000","525000","450000","520000","450000","470000","400000","600000","300000","400000"
"42662","2026-02-28 11:07:04.093","2026-03-03 09:11:00.000","2026-03-06 14:46:47.477","ホンダ","フィット",,,"2009","平成21年5月","DBA-GE6","Ｇ","69139","REPAIR","修理歴あり","false","true","バックして駐車しようとして、右リアフェンダー板金塗装、リアバンパー交換した
","アルミホイール🛞ホイールバランス要
右電動ミラー不動
フロントバンパー擦り傷あり","120000","120000","140000","10000","55000","0","80000",,,,
"42676","2026-02-28 12:29:50.046","2026-03-14 17:35:00.000","2026-03-16 11:12:20.619","ホンダ","ステップワゴン",,,"2007","平成19年9月","DBA-RG3","24Z","114381","NO","なし","false","false","","上位グレードのRG3型で2400cc CVTです
希少なメーカーオプションのフローリング仕様です
ラグ調の純正マットに加えて全席ブラックの専用マットを使用していたのでフローリングはきれいな状態が保たれています
メーカーオプションナビ、フロント、リアカメラ、両側電動スライドドア（完動）です
レザー調のシートカバーが運転席のみ破れがあります。
新車納車数か月後にカバーを付けたのでカバーを外せばきれいな純正シートで使用できます
パワステ、エアコンなどの機関系も問題ないですが、この年代のステップワゴンの持病ともいえる回転数に比例したウィーンという音が大きめです。
スペアキー、マニュアルなど一式揃っています","110000","110000","125000","60000","80000","40000","49000","10000",,,
"42684","2026-02-28 13:14:00.613","2026-03-01 11:20:00.000","2026-03-05 17:52:31.214","日産","スカイライン",,,"2012","平成24年6月","DBA-V36","250GT Type P  ２WD","164846","NO","なし","false","false",,"インフィニティエンブレムに変更してます。タイヤの⛰️八分です","200000","180000","200000","100000",,"100000","200000","100000","150000","90000","130000"
"42686","2026-02-28 13:22:14.142","2026-03-01 10:37:00.000","2026-03-04 20:02:33.511","ホンダ","フィット",,,"2013","平成25年3月","DBA-GE8","１５ＸＨ　ファインスタイル　	2WD","106262","ACCIDENT","事故歴あり","true","false","写真にアップした「傷サビ凹み」について：
いずれも自損事故の為、修理していません。
","ETC付き、社外ナビ付き、ディーラーにて点検、車検実施、キズ多数、後部窓不動


","135000","102000",,"100000","130000","100000","150000","90000",,"88000",
"42691","2026-02-28 13:50:21.112","2026-03-01 17:03:00.000","2026-03-04 20:00:32.947","ダイハツ","ハイゼットトラック",,,"2008","平成20年3月","EBD-S211P","ｴｱｺﾝ･ﾊﾟﾜｽﾃｽﾍﾟｼｬﾙ","70862","NO","なし","false","false","","2024年10月に不動産購入時にオマケとして取得した車になります。取得時よりエアコンが冷えないラジオ聞けないエンジンオイルのヘリが早く4000キロ毎に要交換でした。60キロ以上出すとエンジン音がうるさいので4速に入っていないかもしれません。
所有者は妻で土日の引き渡しなら立会可能です。","70000","45000","70000","30000","50000","20000",,"5000",,,
"42696","2026-02-28 14:26:54.020","2026-03-03 15:07:00.000","2026-03-05 16:58:11.658","トヨタ","クラウンマジェスタ",,,"2013","DAA-GWS214","平成25年10月","マジェスタ　Ｆバージョン","60234","NO","なし","false","false","","モデリスタエアロ","2590000","2585000",,"2500000","2595000","2480000","2565000","2250000","2489000","2155000","2450000"
"42699","2026-02-28 14:59:16.837","2026-03-08 16:00:00.000","2026-03-16 15:07:09.573","日産","エクストレイル",,,"2015","平成27年9月","DAA-HNT32","20X HYBRID“エマージェンシーブレーキパッケージ”   4WD","41062","NO","なし","false","false","","ディーラーで定期的にメンテナンスしています。
今のところ不具合はありません。
カスタムはしていないので全て純正パーツとなっています。
目立つ傷は写真にアップした箇所になります。","885000","890000","905000","800000","987000","738000","858000","700000","726000","700000","839000"
"42704","2026-02-28 15:27:21.870","2026-03-01 15:26:00.000","2026-03-04 10:22:58.626","トヨタ","カローラツーリング",,,"2021","令和3年4月","6AA-ZWE211W","ハイブリッド　ダブルバイビー","27450","NO","なし","false","false","","純正オプション
・カラーヘッドアップディスプレイ
・ディスプレイオーディオ+9インチディスプレイ
・T-Connectナビキット
・100Vアクセサリコンセント
・フロアマット（WxB専用）
・ビルトインETC車載器","1985000","1820000","1920000","1805000","2005000","1785000",,"1770000","1845000","1700000","1890000"
"42712","2026-02-28 15:58:56.635","2026-03-01 11:05:00.000","2026-03-04 16:24:51.842","スズキ","アルトラパン",,,"2011","平成23年9月","DBA-HE22S","X　2WD 前輪駆動","57416","NO","なし","false","false","","ドラレコ、ETC付き","100000","100000","110000","100000",,"60000",,"40000","80000","40000","70000"
"42716","2026-02-28 16:17:46.342","2026-03-01 10:44:00.000","2026-03-04 20:06:18.629","スズキ","スペーシアカスタム",,,"2023","令和5年12月","4AA-MK54S","HYBRID XSターボ 全方位モニター付メモリーナビゲーション,スズキコネクト対応通信機装着車　2WD 前輪駆動","5350","NO","なし","false","false","","スペーシアカスタムターボXS、純正ナビ、全方位モニター付き","1740000","1720000","1800000","1575000","1625000","1560000","1605000","1525000",,"1505000","1705000"
"42717","2026-02-28 16:18:31.625","2026-03-01 16:29:00.000","2026-03-04 19:48:17.578","アウディ","Ａ３",,,"2019","令和2年2月","DBA-8VCXS","A3 sportsback 30 TFSI sports R  の、black styling","42004","NO","なし","false","false","","ホイールに若干のガリ傷あり
ラゲッジスペースの仕切り板の片側ヒモ無し","1600000","1808000","1928000","1540000","1592000","1460000",,"1330000","1405000","1240000",
